comYear,comVolume,comBookId,term,sessionPeriod,sessionTimes,meetingTimes,meetingDate,meetingName,subject,pageStart,pageEnd,docUrl,htmlUrl,selectTerm
112,28,下,null,null,null,null,1120323,黨團協商紀錄,附：本期委員發言紀錄索引,   291,   291,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/28/LCIDC01_1122802_00004.doc,all,
112,30,,null,null,null,null,1120316,黨團協商紀錄,併案協商(一)司法及法制委員會併案審查(1)司法院函請審議「憲法訴訟法部分條文修正草案」(2)委員鍾佳濱等17人擬具「憲法訴訟法第四十九條及第九十五條條文修正草案」(3)台灣民眾黨黨團擬具「憲法訴訟法部分條文修正草案」(4)台灣民眾黨黨團擬具「憲法訴訟法第五十九條條文修正草案」(5)委員鄭天財SraKacaw等16人擬具「憲法訴訟法第十九條之一及第三十條條文修正草案」(6)時代力量黨團擬具「憲法訴訟法部分條文修正草案」案、(二)委員陳以信等18人擬具「憲法訴訟法第六條及第八十四條條文修正草案」，請審議案,   559,   566,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/30/LCIDC01_1123001_00008.doc,all,
112,30,,null,null,null,null,1120316,黨團協商紀錄,附：本期委員發言紀錄索引,   567,   575,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/30/LCIDC01_1123001_00013.doc,all,
112,32,下,10,07,05,null,1120322,黨團協商紀錄(立法院第10屆第7會期第5次會議紀錄),本院交通委員會報告審查委員傅崐萁等18人擬具「發展觀光條例第二條及第七十條之二條文修正草案」案,   237,   240,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/32/LCIDC01_1123202_00008.doc,all,
112,32,下,10,07,05,null,1120322,黨團協商紀錄(立法院第10屆第7會期第5次會議紀錄),附：本期委員發言紀錄索引,   241,   245,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/32/LCIDC01_1123202_00009.doc,all,
112,36,,null,null,null,null,1120412,黨團協商紀錄,研商「中國民國112年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」等案,   521,   540,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/36/LCIDC01_1123601_00009.doc,all,
112,36,,null,null,null,null,1120412,黨團協商紀錄,附：本期委員發言紀錄索引,   541,   548,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/36/LCIDC01_1123601_00014.doc,all,
112,40,下,10,07,08,null,1120411,黨團協商紀錄(立法院第10屆第7會期第8次會議紀錄),一、本院內政委員會報告併案審查行政院函請審議「原住民族保留地管理利用條例草案」、委員廖國棟等22人擬具「原住民保留地權利回復條例草案」、委員陳瑩等22人擬具「原住民族繼留地法草案」、委員伍麗華SaidhaiTahovecahe等23人擬具「原住民保留地權利回復及開發管理利用條例草案」及委員鄭天財SraKacaw等17人擬具「原住民族保留地管理利用條例草案」案；二、本院委員周春米等16人擬具「原住民族保留地管理利用條例草案」，請審議案,   225,   234,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/40/LCIDC01_1124002_00011.doc,all,
112,40,下,10,07,08,null,1120412,黨團協商紀錄(立法院第10屆第7會期第8次會議紀錄),一、併案協商(一)司法及法制、社會福利及衛生環境兩委員會併案審查(1)行政院函請審議「環境部組織法草案」、(2)時代力量黨團擬具「環境資源部組織法草案」、(3)委員劉建國等16人、(4)委員張育美等16人、(5)委員蘇巧慧等20人、(6)委員吳思瑤等17人、(7)委員賴品妤等19人、(8)委員洪申翰等17人分別擬具「環境部組織法草案」、(9)台灣民眾黨黨團擬具「氣候及環境資源部組織法草案」案；(二)委員謝衣鳯等17人擬具「環境部組織法草案」，請審議案。二、協商司法及法制、社會福利及衛生環境兩委員會併案審查(1)行政院函請審議、(2)委員劉建國等16人、(3)委員張育美等16人、(4)委員楊瓊瓔等18人、(5)委員洪申翰等17人分別擬具「環境部氣候變遷署組織法草案」案。三、併案協商(一)司法及法制、社會福利及衛生環境兩委員會併案審查(1)行政院函請審議、(2)委員洪申翰等17人擬具「環境部資源循環署組織法草案」案；(二)委員謝衣鳯等17人擬具「環境部資源循環署組織法草案」，請審議案。四、協商司法及法制、社會福利及衛生環境兩委員會審查行政院函請審議「環境部化學物質管理署組織法草案」案。五、協商司法及法制、社會福利及衛生環境兩委員會審查行政院函請審議「環境部環境管理署組織法草案」案。六、協商司法及法制、社會福利及衛生環境兩委員會併案審查(1)行政院函請審議、(2)委員洪申翰等17人擬具「國家環境研究院組織法草案」案,   235,   238,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/40/LCIDC01_1124002_00012.doc,all,
112,40,下,10,07,08,null,1120414,黨團協商紀錄(立法院第10屆第7會期第8次會議紀錄),本院經濟委員會報告併案審查行政院函請審議、委員林淑芬等20人、委員賴瑞隆等17人、台灣民眾黨黨團、委員孔文吉等16人、委員鄭天財SraKacaw等17人、委員蘇治芬等16人分別擬具「礦業法修正草案」、委員陳亭妃等16人、委員陳歐珀等16人、時代力量黨團、委員洪申翰等20人分別擬具「礦業法部分條文修正草案」、委員陳瑩等16人擬具「礦業法增訂第六條之一、第三十三條之一及第七十二條之一條文草案」及委員鄭運鵬等16人擬具「礦業法第六條條文修正草案」案,   239,   260,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/40/LCIDC01_1124002_00013.doc,all,
112,40,下,10,07,08,null,1120417,黨團協商紀錄(立法院第10屆第7會期第8次會議紀錄),本院司法及法制委員會報告審查考試院、行政院函請審議「公務人員退休撫卹基金管理條例部分條文修正草案」案,   261,   268,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/40/LCIDC01_1124002_00014.doc,all,
112,40,下,10,07,08,null,1120417,黨團協商紀錄(立法院第10屆第7會期第8次會議紀錄),附：本期委員發言紀錄索引,   269,   276,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/40/LCIDC01_1124002_00017.doc,all,
112,42,下,null,null,null,null,1120426,黨團協商紀錄,繼續研商「中華民國112年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案,   267,   276,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/42/LCIDC01_1124202_00006.doc,all,
112,42,下,null,null,null,null,1120426,黨團協商紀錄,附：本期委員發言紀錄索引,   277,   281,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/42/LCIDC01_1124202_00010.doc,all,
112,43,下,null,null,null,null,1120421,黨團協商紀錄,一、(一)行政院函請審議、委員張育美等17人、時代力量黨團分別擬具「再生醫療法草案」、台灣民眾黨黨團、委員邱議瑩等16人、委員謝衣鳯等18人、委員林靜儀等20人、委員張育美等16人、委員林為洲等17人分別擬具「再生醫療發展法草案」、台灣民眾黨黨團、委員林靜儀等20人及委員林為洲等17人分別擬具「再生醫療施行管理條例草案」案、(二)逕付二讀併案協商：委員蘇巧慧等16人、委員楊瓊瓔等23人分別擬具「再生醫療法草案」等2案；二、(一)行政院函請審議「再生醫療製劑條例草案」、委員邱議瑩等17人、委員吳玉琴等16人分別擬具「再生醫療製劑管理條例草案」、委員邱泰源等26人擬具「再生醫療製品管理法草案」、委員劉建國等19人、委員謝衣鳯等18人、委員徐志榮等18人分別擬具「再生醫療製劑管理條例草案」、委員邱議瑩等16人擬具「再生醫療製品及技術管理條例草案」、委員林為洲等16人、台灣民眾黨黨團及委員張育美等17人分別擬具「再生醫療製劑管理條例草案」案、(二)逕付二讀併案協商：委員蘇巧慧等17人、委員楊瓊瓔等23人分別擬具「再生醫療製劑條例草案」等2案,   229,   262,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/43/LCIDC01_1124302_00007.doc,all,
112,43,下,null,null,null,null,1120421,黨團協商紀錄,附：本期委員發言紀錄索引,   263,   268,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/43/LCIDC01_1124302_00012.doc,all,
112,46,下,10,07,10,null,1120426,黨團協商紀錄(立法院第10屆第7會期第10次會議紀錄),一、行政院函請審議、委員吳玉琴等17人、委員林昶佐等17人、委員張育美等19人、委員范雲等19人、委員蘇巧慧等32人及委員鄭天財SraKacaw等17人分別擬具「社會福利基本法草案」等7案；二、逕付二讀併案協商：委員賴惠員等16人、委員謝衣鳯等17人、委員陳靜敏等18人、委員邱泰源等18人、委員賴品妤等16人、時代力量黨團分別擬具「社會福利基本法草案」等6案,   259,   302,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/46/LCIDC01_1124602_00009.doc,all,
112,46,下,10,07,10,null,1120426,黨團協商紀錄(立法院第10屆第7會期第10次會議紀錄),一、行政院函請審議、委員張育美等17人、時代力量黨團分別擬具「再生醫療法草案」、台灣民眾黨黨團、委員邱議瑩等16人、委員謝衣鳯等18人、委員林靜儀等20人、委員張育美等16人、委員林為洲等17人分別擬具「再生醫療發展法草案」、台灣民眾黨黨團、委員林靜儀等20人及委員林為洲等17人分別擬具「再生醫療施行管理條例草案」案；二、逕付二讀併案協商：委員蘇巧慧等16人、委員楊瓊瓔等23人、委員莊競程等16人分別擬具「再生醫療法草案」等3案,   303,   318,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/46/LCIDC01_1124602_00010.doc,all,
112,46,下,10,07,10,null,1120503,黨團協商紀錄(立法院第10屆第7會期第10次會議紀錄),一、研商本院總務處函送「立法院擴建基地評選分析報告」案；二、研商「社會福利基本法草案」等案,   319,   340,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/46/LCIDC01_1124602_00011.doc,all,
112,46,下,10,07,10,null,1120503,黨團協商紀錄(立法院第10屆第7會期第10次會議紀錄),附：本期委員發言紀錄索引,   341,   348,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/46/LCIDC01_1124602_00017.doc,all,
112,48,下,null,null,null,null,1120510,黨團協商紀錄,一、繼續研商「再生醫療法草案」、「再生醫療製劑條例草案」二案；二、研商「礦業法修正草案」案；三、研商「文化創意產業發展法部分條文修正草案」等案,   289,   334,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/48/LCIDC01_1124802_00005.doc,all,
112,48,下,null,null,null,null,1120510,黨團協商紀錄,附：本期委員發言紀錄索引,   335,   338,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/48/LCIDC01_1124802_00006.doc,all,
112,49,,null,null,null,null,1120511,黨團協商紀錄,繼續研商「農業部組織法草案」等案,   515,   538,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/49/LCIDC01_1124901_00011.doc,all,
112,49,,null,null,null,null,1120511,黨團協商紀錄,附：本期委員發言紀錄索引,   539,   548,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/49/LCIDC01_1124901_00015.doc,all,
112,51,,null,null,null,null,1120504,黨團協商紀錄,(一)行政院函請審議「文化創意產業發展法部分條文修正草案」、委員賴品妤等19人擬具「文化創意產業發展法第十七條條文修正草案」、委員陳秀寳等16人擬具「文化創意產業發展法第二十七條條文修正草案」、委員黃秀芳等17人擬具「文化創意產業發展法第四條及第二十六條之一條文修正草案」、委員黃國書等19人擬具「文化創意產業發展法部分條文修正草案」、委員萬美玲等19人擬具「文化創意產業發展法第二十六條、第二十七條及第二十七條之一條文修正草案」、委員張育美等16人擬具「文化創意產業發展法部分條文修正草案」、委員萬美玲等16人擬具「文化創意產業發展法第十七條條文修正草案」、委員張廖萬堅等17人擬具「文化創意產業發展法增訂第二十五條之一及第二十五條之二條文草案」、委員賴瑞隆等20人、委員林楚茵等18人、委員范雲等22人、委員林昶佐等16人、委員賴品妤等24人、委員林宜瑾等25人分別擬具「文化創意產業發展法增訂第十條之一條文草案」、委員蘇治芬等16人擬具「文化創意產業發展法增訂第二十五條之一條文草案」、委員張育美等17人、台灣民眾黨黨團分別擬具「文化創意產業發展法增訂第十條之一條文草案」、委員吳思瑤等17人擬具「文化創意產業發展法部分條文修正草案」、委員洪孟楷等16人擬具「文化創意產業發展法增訂第十條之一條文草案」及時代力量黨團擬具「文化創意產業發展法第十條之一及第十二條條文修正草案」；(二)委員游毓蘭等17人擬具「文化創意產業發展法增訂第十條之一條文草案」、委員黃秀芳等23人擬具「文化創意產業發展法增訂第十一條之一及第十一條之二條文草案」、委員莊瑞雄等16人擬具「文化創意產業發展法增訂第十條之一條文草案」、委員萬美玲等19人擬具「文化創意產業發展法部分條文修正草案」、委員馬文君等16人擬具「文化創意產業發展法增訂第十條之一條文草案」、委員鄭正鈐等19人擬具「文化創意產業發展法增訂第二十七條之一及第二十七條之二條文草案」,   439,   460,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/51/LCIDC01_1125101_00008.doc,all,
112,51,,null,null,null,null,1120505,黨團協商紀錄,一、本院內政委員會報告併案審查行政院函請審議「海洋污染防治法修正草案」、委員楊曜等17人、委員謝衣鳯等17人分別擬具「海洋污染防治法第七條條文修正草案」、委員蔡適應等18人擬具「海洋污染防治法第四條及第十五條條文修正草案」、委員劉櫂豪等21人擬具「海洋污染防治法第三條、第八條及第六十一條條文修正草案」、台灣民眾黨黨團擬具「海洋污染防治法第三十五條條文修正草案」、委員湯蕙禎等22人、委員王美惠等22人、委員羅美玲等16人分別擬具「海洋污染防治法部分條文修正草案」、時代力量黨團擬具「海洋污染防治法第三十五條及第三十五條之一條文修正草案」、台灣民眾黨黨團擬具「海洋污染防治法第四條及第七條條文修正草案」、委員楊曜等16人擬具「海洋污染防治法增訂第十二條之一及第十二條之二條文草案」及委員賴品妤等16人擬具「海洋污染防治法第四條、第七條及第九條條文修正草案」案；二、委員陳椒華等16人擬具「海洋污染防治法部分條文修正草案」案；三、台灣民眾黨黨團擬具「海洋污染防治法第十五條及第十六條條文修正草案」案,   461,   466,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/51/LCIDC01_1125101_00009.doc,all,
112,51,,null,null,null,null,1120505,黨團協商紀錄,一、本院經濟委員會報告併案審查行政院函請審議「再生能源發展條例部分條文修正草案」、台灣民眾黨黨團擬具「再生能源發展條例第十二條條文修正草案」、委員蘇巧慧等19人、委員謝衣鳯等16人、委員楊瓊瓔等19人分別擬具「再生能源發展條例第十三條條文修正草案」、台灣民眾黨黨團、委員賴瑞隆等17人、委員賴瑞隆等17人、委員蘇治芬等22人分別擬具「再生能源發展條例部分條文修正草案」、委員陳玉珍等17人擬具「再生能源發展條例第七條、第九條及第十一條條文修正草案」、委員莊競程等22人擬具「再生能源發展條例第三條條文修正草案」及委員何欣純等16人擬具「再生能源發展條例增訂部分條文草案」案；二、本院委員洪申翰等21人擬具「再生能源發展條例部分條文修正草案」案；三、本院委員李貴敏等25人擬具「再生能源發展條例第十二條條文修正草案」案；四、本院時代力量黨團擬具「再生能源發展條例第十二條、第十二條之一及第二十三條條文修正草案」案；五、本院委員謝衣鳯等16人擬具「再生能源發展條例第十五條條文修正草案」案；六、本院委員楊瓊瓔等24人擬具「再生能源發展條例部分條文修正草案」案；七、本院台灣民眾黨黨團擬具「再生能源發展條例增訂部分條文草案」案；八、本院委員陳椒華等18人擬具「再生能源發展條例第十五條條文修正草案」案,   467,   490,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/51/LCIDC01_1125101_00010.doc,all,
112,51,,null,null,null,null,1120505,黨團協商紀錄,(一)本院司法及法制、教育及文化兩委員會報告併案審查委員溫玉霞等19人擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第十六條之一條文修正草案」、委員吳斯懷等16人擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第二十條及第二十五條條文修正草案」、委員葉毓蘭等16人擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第二十條及第二十五條條文修正草案」及委員賴品妤等16人擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案」；(二)委員林奕華等16人擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案」；(三)時代力量黨團擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案」,   491,   494,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/51/LCIDC01_1125101_00011.doc,all,
112,51,,null,null,null,null,1120508,黨團協商紀錄,一、「農業部組織法草案」等相關法案；二、「經濟部組織法修正草案」等相關法案；三、「交通部組織法修正草案」等相關法案；四、「核能安全委員會組織法」等相關法案,   495,   508,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/51/LCIDC01_1125101_00012.doc,all,
112,51,,null,null,null,null,1120508,黨團協商紀錄,一、行政院函請審議「公共電視法部分條文修正草案」、委員陳秀寳等19人擬具「公共電視法第十三條條文修正草案」、委員何欣純等21人擬具「公共電視法部分條文修正草案」、委員江永昌等19人擬具「公共電視法第三條及第七條條文修正草案」、委員賴品妤等21人擬具「公共電視法第七條條文修正草案」、台灣民眾黨黨團、委員萬美玲等17人分別擬具「公共電視法部分條文修正草案」、委員游毓蘭等17人擬具「公共電視法第三條、第七條及第八條條文修正草案」、委員莊瑞雄等16人、委員鄭麗文等16人、委員魯明哲等18人、委員張廖萬堅等23人、委員林宜瑾等17人、委員范雲等16人、委員吳思瑤等17人及委員陳培瑜等19人分別擬具「公共電視法部分條文修正草案」案；二、委員黃秀芳等17人擬具「公共電視法第十三條及第十四條條文修正草案」；三、委員鄭天財SraKacaw等16人擬具「公共電視法部分條文修正草案」；四、時代力量黨團擬具「公共電視法部分條文修正草案」；五、委員陳靜敏等16人擬具「公共電視法第一條及第十條條文修正草案」；六、委員黃國書等20人擬具「公共電視法第十四條條文修正草案」；七、委員林楚茵等16人擬具「公共電視法第十三條條文修正草案」；八、委員何欣純等18人擬具「公共電視法部分條文修正草案」,   509,   520,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/51/LCIDC01_1125101_00013.doc,all,
112,51,,null,null,null,null,1120508,黨團協商紀錄,附：本期委員發言紀錄索引,   521,   532,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/51/LCIDC01_1125101_00014.doc,all,
112,52,,null,null,null,null,1120509,黨團協商紀錄,一、本院內政委員會報告併案審查行政院函請審議「總統副總統選舉罷免法部分條文修正草案」、委員吳玉琴等18人、時代力量黨團、國民黨黨團、委員江永昌等18人、委員洪孟楷等17人、委員陳玉珍等21人、委員莊競程等26人、委員湯蕙禎等16人分別擬具「總統副總統選舉罷免法第二十六條條文修正草案」、委員賴品妤等16人擬具「總統副總統選舉罷免法第五條之一及第二十六條條文修正草案」、委員魯明哲等20人、委員羅致政等17人分別擬具「總統副總統選舉罷免法第四十七條及第九十六條條文修正草案」、委員高嘉瑜等24人擬具「總統副總統選舉罷免法第九十條及第九十六條之一條文修正草案」、委員羅致政等17人擬具「總統副總統選舉罷免法增訂第四十七條之一、第四十七條之二及第九十六條之一條文草案」、時代力量黨團擬具「總統副總統選舉罷免法第二十六條及第四十四條條文修正草案」及委員林楚茵等28人擬具「總統副總統選舉罷免法第四十四條條文修正草案」案；二、本院內政委員會報告併案審查行政院函請審議、委員王美惠等18人、台灣民眾黨黨團、委員蘇巧慧等32人、委員黃國書等19人分別擬具「公職人員選舉罷免法部分條文修正草案」、委員吳玉琴等20人擬具「公職人員選舉罷免法第十四條及第十八條條文修正草案」、委員羅致政等19人、委員羅致政等33人、委員林靜儀等28人、委員郭國文等18人、委員蘇治芬等18人、委員劉世芳等18人、委員陳素月等17人、委員何欣純等18人、國民黨黨團、委員鄭天財SraKacaw等17人、委員陳明文等17人、台灣民眾黨黨團、委員江永昌等18人、委員洪孟楷等17人、委員陳玉珍等21人、委員莊競程等26人、委員湯蕙禎等16人分別擬具「公職人員選舉罷免法第二十六條條文修正草案」、委員林楚茵等28人擬具「公職人員選舉罷免法第四十七條條文修正草案」、委員莊瑞雄等21人擬具「公職人員選舉罷免法第二十六條及第二十六條之一條文修正草案」、委員林為洲等17人、時代力量黨團分別擬具「公職人員選舉罷免法第二十六條及第四十七條條文修正草案」、委員賴品妤等16人擬具「公職人員選舉罷免法第五條之一及第二十六條條文修正草案」、委員羅致政等17人擬具「公職人員選舉罷免法增訂第五十一條之一、第五十一條之二及第一百十條之一條文草案」及時代力量黨團擬具「公職人員選舉罷免法第一百二十條條文修正草案」案,   527,   546,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/52/LCIDC01_1125201_00010.doc,all,
112,52,,null,null,null,null,1120509,黨團協商紀錄,協商司法及法制委員會併案審查(一)委員范雲等20人、(二)時代力量黨團、(三)民眾黨黨團、(四)委員鄭麗文等17人及(五)委員林昶佐等16人分別擬具「司法院釋字第七四八號解釋施行法第二十條條文修正草案」案,   547,   552,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/52/LCIDC01_1125201_00011.doc,all,
112,52,,null,null,null,null,1120509,黨團協商紀錄,附：本期委員發言紀錄索引,   553,   562,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/52/LCIDC01_1125201_00013.doc,all,
112,54,,null,null,null,null,1120511,黨團協商紀錄,併案協商(一)司法及法制委員會併案審查(1)行政院函請審議「洗錢防制法第十五條之一、第十五條之二及第十六條條文修正草案」案、(2)委員黃國書等19人擬具「洗錢防制法增訂第十五條之一條文草案」案、(3)台灣民眾黨黨團擬具「洗錢防制法增訂第十四條之一條文草案」案；(二)委員陳素月等17人擬具「洗錢防制法第十五條之一、第十五條之二及第十六條條文修正草案」案；(三)時代力量黨團擬具「洗錢防制法部分條文修正草案」案,   451,   456,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00008.doc,all,
112,54,,null,null,null,null,1120512,黨團協商紀錄,本院內政委員會報告併案審查行政院函請審議、委員羅致政等17人、委員張廖萬堅等17人、委員賴品妤等17人、委員鄭天財SraKacaw等16人、時代力量黨團分別擬具「入出國及移民法部分條文修正草案」、委員羅美玲等16人、委員林楚茵等18人分別擬具「入出國及移民法第二十五條條文修正草案」、委員趙天麟等25人擬具「入出國及移民法第五條條文修正草案」、委員洪申翰等16人擬具「入出國及移民法第二十二條及第三十六條條文修正草案」、委員陳以信等21人擬具「入出國及移民法第六十二條及第八十一條條文修正草案」、委員鄭正鈐等22人擬具「入出國及移民法第二十三條及第二十五條條文修正草案」、委員吳玉琴等16人擬具「入出國及移民法第二十六條及第三十一條條文修正草案」、委員周春米等20人擬具「入出國及移民法第十八條條文修正草案」、委員張育美等17人、委員余天等23人、委員鄭麗文等17人、委員陳玉珍等21人、台灣民眾黨黨團分別擬具「入出國及移民法第三十一條條文修正草案」、委員羅致政等22人擬具「入出國及移民法第八條條文修正草案」、委員林俊憲等23人擬具「入出國及移民法第六十二條條文修正草案」、委員林文瑞等16人擬具「入出國及移民法第三十六條條文修正草案」、委員溫玉霞等18人擬具「入出國及移民法第三十二條條文修正草案」、委員蔡適應等18人擬具「入出國及移民法第九條條文修正草案」、委員莊瑞雄等16人擬具「入出國及移民法第十八條、第四十八條及第五十六條條文修正草案」、委員羅致政等16人、委員陳玉珍等21人、台灣民眾黨黨團分別擬具「入出國及移民法第三十三條條文修正草案」、委員林昶佐等16人擬具「入出國及移民法第二十三條、第三十一條及第三十三條條文修正草案」、委員余天等17人擬具「入出國及移民法第十八條及第八十五條條文修正草案」、委員羅美玲等17人擬具「入出國及移民法第八十五條條文修正草案」及委員邱志偉等17人擬具「入出國及移民法第三十二條及第三十三條條文修正草案」案,   457,   468,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00009.doc,all,
112,54,,null,null,null,null,1120512,黨團協商紀錄,一、併案審查行政院函請審議、委員鄭天財SraKacaw等18人、委員陳瑩等16人、委員吳玉琴等17人、委員蘇巧慧等17人、委員伍麗華SaidhaiTahovecahe等17人、委員廖國棟等16人、委員孔文吉等24人、委員高金素梅等19人及委員蘇巧慧等24人分別擬具「原住民族健康法草案」等10案；二、逕付二讀併案協商：委員賴品妤等17人、時代力量黨團分別擬具「原住民族健康法草案」等2案,   469,   496,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00010.doc,all,
112,54,,null,null,null,null,1120516,黨團協商紀錄,併案協商(一)司法及法制委員會併案審查(1)行政院函請審議「洗錢防制法第十五條之一、第十五條之二及第十六條條文修正草案」、(2)委員黃國書等19人擬具「洗錢防制法增訂第十五條之一條文草案」案、(3)台灣民眾黨黨團擬具「洗錢防制法增訂第十四條之一條文草案」案、(二)本院委員陳素月等17人擬具「洗錢防制法第十五條之一、第十五條之二及第十六條條文修正草案」案、(三)時代力量黨團擬具「洗錢防制法部分條文修正草案」案,   497,   500,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00011.doc,all,
112,54,,null,null,null,null,1120523,黨團協商紀錄,一、研商本會期加開院會等相關事宜；二、繼續研商「中華民國112年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案,   501,   510,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00012.doc,all,
112,54,,null,null,null,null,1120524,黨團協商紀錄,研商「礦業法」等案,   511,   538,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00013.doc,all,
112,54,,null,null,null,null,1120525,黨團協商紀錄,繼續研商「公共電視法部分條文修正草案」等案,   539,   562,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00014.doc,all,
112,54,,null,null,null,null,1120525,黨團協商紀錄,附：本期委員發言紀錄索引,   563,   575,https://ppg.ly.gov.tw/ppg/download/communique1/work/112/54/LCIDC01_1125401_00015.doc,all,
