term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,
11,01,03,,202110006090000,「預算法第八十三條條文修正草案」，請審議案。,本院委員賴士葆等25人,賴士葆　　王鴻薇　　,黃　仁　　陳永康　　馬文君　　王育敏　　羅智強　　廖偉翔　　謝衣鳯　　陳雪生　　呂玉玲　　邱若華　　游　顥　　萬美玲　　楊瓊瓔　　黃健豪　　黃建賓　　鄭天財Sra Kacaw　　林倩綺　　謝龍介　　盧縣一　　牛煦庭　　廖先翔　　陳菁徽　　陳玉珍　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00005.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00005.doc,1101,
11,01,03,,202110006100000,「公共債務法增訂第五條之一條文草案」，請審議案。,本院委員賴士葆等23人,賴士葆　　,黃　仁　　王育敏　　陳永康　　羅智強　　陳菁徽　　廖偉翔　　謝衣鳯　　陳雪生　　呂玉玲　　游　顥　　萬美玲　　楊瓊瓔　　黃健豪　　鄭天財Sra Kacaw　　邱若華　　牛煦庭　　陳玉珍　　黃建賓　　謝龍介　　馬文君　　林倩綺　　廖先翔　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00006.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00006.doc,1101,
11,01,03,,202110006110000,「公務人員退休資遣撫卹法第三十七條條文修正草案」，請審議案。,本院委員賴士葆等31人,賴士葆　　顏寬恒　　,廖偉翔　　萬美玲　　陳菁徽　　陳玉珍　　黃　仁　　謝衣鳯　　楊瓊瓔　　馬文君　　陳雪生　　黃健豪　　黃建賓　　王育敏　　鄭天財Sra Kacaw　　呂玉玲　　盧縣一　　邱若華　　陳永康　　謝龍介　　林倩綺　　羅智強　　游　顥　　牛煦庭　　廖先翔　　林德福　　陳超明　　魯明哲　　涂權吉　　蘇清泉　　張智倫　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00007.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00007.doc,1101,
11,01,03,,202110006120000,「專科學校法第四十四條條文修正草案」，請審議案。,本院委員柯志恩等16人,柯志恩　　呂玉玲　　羅廷瑋　　許宇甄　　葛如鈞　　,林倩綺　　李彥秀　　萬美玲　　王育敏　　羅明才　　鄭天財Sra Kacaw　　林沛祥　　邱若華　　黃健豪　　陳永康　　賴士葆　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00008.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00008.doc,1101,
11,01,03,,202110006130000,「偏遠地區學校教育發展條例第八條條文修正草案」，請審議案。,本院委員柯志恩等18人,柯志恩　　楊瓊瓔　　林沛祥　　呂玉玲　　,廖偉翔　　顏寬恒　　鄭天財Sra Kacaw　　林倩綺　　羅明才　　許宇甄　　王育敏　　廖先翔　　葛如鈞　　邱若華　　黃健豪　　陳永康　　羅廷瑋　　賴士葆　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00009.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00009.doc,1101,
11,01,03,,202110006140000,「國民體育法第五條條文修正草案」，請審議案。,本院委員柯志恩等17人,柯志恩　　羅廷瑋　　許宇甄　　呂玉玲　　葛如鈞　　顏寬恒　　,廖偉翔　　賴士葆　　林倩綺　　鄭天財Sra Kacaw　　李彥秀　　王育敏　　羅明才　　林沛祥　　黃健豪　　邱若華　　陳永康　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00010.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00010.doc,1101,
11,01,03,,202110006230000,「大學法第三十五條條文修正草案」，請審議案。,本院委員柯志恩等16人,柯志恩　　林沛祥　　黃健豪　　呂玉玲　　葛如鈞　　顏寬恒　　,林倩綺　　邱若華　　王育敏　　鄭天財Sra Kacaw　　羅明才　　陳永康　　許宇甄　　賴士葆　　羅廷瑋　　李彥秀　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00011.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00011.doc,1101,
11,01,03,,202110006150000,「中小企業發展條例第三十六條之二條文修正草案」，請審議案。,本院委員柯志恩等17人,柯志恩　　廖偉翔　　呂玉玲　　羅廷瑋　　葛如鈞　　顏寬恒　　,林倩綺　　賴士葆　　王育敏　　鄭天財Sra Kacaw　　李彥秀　　羅明才　　林沛祥　　邱若華　　黃健豪　　陳永康　　許宇甄　　,審查完畢,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00012.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00012.doc,1101,
11,01,03,,202110006160000,「數位新聞發展與民主韌性法草案」，請審議案。,本院委員范雲等16人,范　雲　　,郭昱晴　　羅美玲　　黃秀芳　　林月琴　　王美惠　　李坤城　　王正旭　　沈伯洋　　陳培瑜　　徐富癸　　沈發惠　　黃　捷　　鍾佳濱　　陳秀寳　　劉建國　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00013.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00013.doc,1101,
11,01,03,,202110006170000,「不義遺址保存條例草案」，請審議案。,本院委員范雲等17人,范　雲　　,郭昱晴　　陳冠廷　　黃秀芳　　羅美玲　　林月琴　　王美惠　　王正旭　　陳培瑜　　沈發惠　　陳秀寳　　劉建國　　李坤城　　沈伯洋　　徐富癸　　黃　捷　　鍾佳濱　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00014.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00014.doc,1101,
11,01,03,,202110006180000,「學生輔導法部分條文修正草案」，請審議案。,本院委員范雲等17人,范　雲　　,郭昱晴　　羅美玲　　陳冠廷　　林月琴　　黃秀芳　　王美惠　　李坤城　　王正旭　　沈伯洋　　陳培瑜　　徐富癸　　沈發惠　　黃　捷　　鍾佳濱　　陳秀寳　　劉建國　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00015.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00015.doc,1101,
11,01,03,,202110006190000,「學校供餐法草案」，請審議案。,本院委員范雲等16人,范　雲　　,羅美玲　　郭昱晴　　黃秀芳　　陳冠廷　　林月琴　　王美惠　　李坤城　　王正旭　　沈伯洋　　陳培瑜　　徐富癸　　沈發惠　　黃　捷　　陳秀寳　　劉建國　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00016.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00016.doc,1101,
11,01,03,,202110006200000,「身心障礙者權益保障法部分條文修正草案」，請審議案。,本院委員范雲等17人,范　雲　　,郭昱晴　　羅美玲　　陳冠廷　　黃秀芳　　林月琴　　王美惠　　李坤城　　王正旭　　沈伯洋　　陳培瑜　　徐富癸　　沈發惠　　黃　捷　　鍾佳濱　　陳秀寳　　劉建國　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00017.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00017.doc,1101,
11,01,03,,202110008080000,「性別平等工作法部分條文修正草案」，請審議案。,本院委員范雲等17人,范　雲　　,郭昱晴　　陳冠廷　　林月琴　　羅美玲　　黃秀芳　　王美惠　　王正旭　　陳培瑜　　沈發惠　　鍾佳濱　　劉建國　　李坤城　　沈伯洋　　徐富癸　　黃　捷　　陳秀寳　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00018.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00018.doc,1101,
11,01,03,,202110008090000,「就業保險法第十一條及第十九條之二條文修正草案」，請審議案。,本院委員范雲等17人,范　雲　　,郭昱晴　　羅美玲　　陳冠廷　　黃秀芳　　林月琴　　王美惠　　李坤城　　沈發惠　　王正旭　　沈伯洋　　陳培瑜　　徐富癸　　黃　捷　　鍾佳濱　　陳秀寳　　劉建國　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00019.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00019.doc,1101,
11,01,03,,202110008100000,「社會救助法部分條文修正草案」，請審議案。,本院委員范雲等17人,范　雲　　陳冠廷　　,郭昱晴　　羅美玲　　黃秀芳　　林月琴　　王美惠　　李坤城　　王正旭　　沈伯洋　　陳培瑜　　徐富癸　　沈發惠　　黃　捷　　鍾佳濱　　陳秀寳　　劉建國　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00020.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00020.doc,1101,
11,01,03,,202110008420000,「人工生殖法部分條文修正草案」，請審議案。,本院委員范雲等16人,范　雲　　,郭昱晴　　林月琴　　羅美玲　　張雅琳　　林楚茵　　王美惠　　陳培瑜　　沈發惠　　王世堅　　李坤城　　沈伯洋　　徐富癸　　黃　捷　　吳沛憶　　林宜瑾　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00021.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00021.doc,1101,
11,01,03,,202110008110000,「民法部分條文修正草案」，請審議案。,本院委員范雲等19人,范　雲　　,郭昱晴　　羅美玲　　黃秀芳　　林宜瑾　　林月琴　　王美惠　　李坤城　　林楚茵　　沈伯洋　　徐富癸　　張雅琳　　陳培瑜　　鍾佳濱　　沈發惠　　陳秀寳　　劉建國　　王世堅　　王正旭　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00022.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00022.doc,1101,
11,01,03,,202110006210000,「地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案」，請審議案。,本院委員王鴻薇等31人,王鴻薇　　林沛祥　　黃健豪　　馬文君　　廖偉翔　　牛煦庭　　羅智強　　徐巧芯　　游　顥　　賴士葆　　高金素梅　　蘇清泉　　李彥秀　　柯志恩　　,羅明才　　邱鎮軍　　謝龍介　　萬美玲　　邱若華　　葉元之　　陳雪生　　林思銘　　葛如鈞　　陳菁徽　　鄭正鈐　　張嘉郡　　魯明哲　　丁學忠　　林德福　　廖先翔　　陳玉珍　　,委員會抽出逕付二讀(交付協商),https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00023.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00023.doc,1101,
11,01,03,,202110006220000,「國軍老舊眷村改建條例第三條條文修正草案」，請審議案。,本院委員王鴻薇等25人,王鴻薇　　,萬美玲　　楊瓊瓔　　賴士葆　　陳雪生　　謝龍介　　蘇清泉　　葛如鈞　　林沛祥　　羅明才　　邱若華　　徐巧芯　　林思銘　　黃健豪　　邱鎮軍　　羅智強　　葉元之　　陳菁徽　　鄭正鈐　　廖偉翔　　馬文君　　陳玉珍　　張嘉郡　　牛煦庭　　廖先翔　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00024.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00024.doc,1101,
11,01,03,,202110006240000,「財政收支劃分法第十六條之一條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　邱志偉　　黃　捷　　,林岱樺　　何欣純　　王美惠　　吳思瑤　　李昆澤　　林宜瑾　　劉建國　　徐富癸　　郭昱晴　　林月琴　　蔡易餘　　許智傑　　張雅琳　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00025.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00025.doc,1101,
11,01,03,,202110006250000,「公平交易法部分條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　邱志偉　　,林岱樺　　李昆澤　　王美惠　　陳冠廷　　王正旭　　徐富癸　　王世堅　　何欣純　　林宜瑾　　郭昱晴　　林月琴　　沈伯洋　　許智傑　　張雅琳　　,退回程序委員會,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00026.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00026.doc,1101,
11,01,03,,202110006260000,「森林法部分條文修正草案」，請審議案。,本院委員賴瑞隆等17人,賴瑞隆　　邱志偉　　,林岱樺　　李昆澤　　何欣純　　王美惠　　林宜瑾　　郭昱晴　　徐富癸　　范　雲　　沈發惠　　吳秉叡　　陳冠廷　　許智傑　　陳亭妃　　張雅琳　　黃　捷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00027.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00027.doc,1101,
11,01,03,,202110006270000,「能源管理法部分條文修正草案」，請審議案。,本院委員賴瑞隆等17人,賴瑞隆　　邱志偉　　,林岱樺　　李昆澤　　何欣純　　王美惠　　吳思瑤　　徐富癸　　林宜瑾　　郭昱晴　　林月琴　　陳俊宇　　許智傑　　蔡易餘　　陳亭妃　　張雅琳　　黃　捷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00028.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00028.doc,1101,
11,01,03,,202110006280000,「野生動物保育法部分條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　邱志偉　　,林岱樺　　李昆澤　　王正旭　　王世堅　　陳冠廷　　林月琴　　王美惠　　何欣純　　林宜瑾　　郭昱晴　　徐富癸　　許智傑　　張雅琳　　黃　捷　　,審查完畢,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00029.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00029.doc,1101,
11,01,03,,202110006310000,「立法委員行為法部分條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　邱志偉　　吳思瑤　　,林岱樺　　李昆澤　　郭昱晴　　許智傑　　蔡易餘　　林宜瑾　　何欣純　　徐富癸　　范　雲　　陳俊宇　　王美惠　　張雅琳　　黃　捷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00030.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00030.doc,1101,
11,01,03,,202110006320000,「立法院各委員會組織法第四條、第九條及第二十二條條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　,林岱樺　　李昆澤　　郭昱晴　　徐富癸　　沈發惠　　陳冠廷　　王世堅　　邱志偉　　林宜瑾　　何欣純　　王美惠　　范　雲　　吳秉叡　　許智傑　　黃　捷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00031.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00031.doc,1101,
11,01,03,,202110006450000,「立法院議事規則第九條、第二十二條及第五十條條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　邱志偉　　黃　捷　　,林岱樺　　林宜瑾　　王美惠　　李昆澤　　何欣純　　郭昱晴　　徐富癸　　范　雲　　沈發惠　　吳秉叡　　王世堅　　陳冠廷　　許智傑　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00032.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00032.doc,1101,
11,01,03,,202110006330000,「民法第一千零八十五條條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　黃　捷　　,林岱樺　　何欣純　　林宜瑾　　邱志偉　　王美惠　　郭昱晴　　徐富癸　　范　雲　　沈發惠　　吳秉叡　　陳冠廷　　許智傑　　王世堅　　張雅琳　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00033.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00033.doc,1101,
11,01,03,,202110006290000,「中央行政機關組織基準法第三十二條條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　,林岱樺　　王美惠　　邱志偉　　李昆澤　　何欣純　　林宜瑾　　陳冠廷　　郭昱晴　　王正旭　　林月琴　　徐富癸　　沈伯洋　　許智傑　　張雅琳　　黃　捷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00034.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00034.doc,1101,
11,01,03,,202110006300000,「行政院組織法第九條條文修正草案」，請審議案。,本院委員賴瑞隆等16人,賴瑞隆　　,林岱樺　　林宜瑾　　邱志偉　　李昆澤　　何欣純　　王美惠　　郭昱晴　　王正旭　　陳冠廷　　徐富癸　　林月琴　　沈伯洋　　許智傑　　張雅琳　　黃　捷　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00035.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00035.doc,1101,
11,01,03,,202110006340000,「個人資料保護委員會組織法草案」，請審議案。,本院委員賴瑞隆等17人,賴瑞隆　　,林岱樺　　林宜瑾　　邱志偉　　李昆澤　　何欣純　　王美惠　　陳冠廷　　郭昱晴　　王正旭　　林月琴　　徐富癸　　沈伯洋　　王世堅　　許智傑　　陳亭妃　　張雅琳　　,交付審查,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/03/LCEWA01_110103_00036.pdf,https://ppg.ly.gov.tw/ppg/download/agenda1/02/word/11/01/03/LCEWA01_110103_00036.doc,1101,
